tahun,provinsi,wilayah,tipe,ahh_laki_laki,ahh_perempuan,ahh_gabungan
2021,SUMATERA SELATAN,Muara Enim,Kabupaten/Kota,67.37,70.97,69.17
2021,SUMATERA SELATAN,Lahat,Kabupaten/Kota,64.17,68.07,66.12
2021,SUMATERA SELATAN,Musi Rawas,Kabupaten/Kota,66.21,70.21,68.21
2021,SUMATERA SELATAN,Musi Banyuasin,Kabupaten/Kota,66.61,70.79,68.7
2021,SUMATERA SELATAN,Banyu Asin,Kabupaten/Kota,66.83,71.0,68.91
2021,SUMATERA SELATAN,Ogan Komering Ulu Selatan,Kabupaten/Kota,65.08,68.98,67.03
2021,SUMATERA SELATAN,Ogan Komering Ulu Timur,Kabupaten/Kota,67.17,71.12,69.15
2021,SUMATERA SELATAN,Ogan Ilir,Kabupaten/Kota,63.63,67.49,65.56
2021,SUMATERA SELATAN,Empat Lawang,Kabupaten/Kota,63.2,66.99,65.09
2021,SUMATERA SELATAN,Penukal Abab Lematang Ilir,Kabupaten/Kota,66.1,70.28,68.19
2021,SUMATERA SELATAN,Musi Rawas Utara,Kabupaten/Kota,63.8,67.64,65.72
2021,SUMATERA SELATAN,Kota Palembang,Kabupaten/Kota,69.01,72.93,70.97
2021,SUMATERA SELATAN,Kota Prabumulih,Kabupaten/Kota,68.47,72.37,70.42
2021,SUMATERA SELATAN,Kota Pagar Alam,Kabupaten/Kota,64.86,68.78,66.82
2021,SUMATERA SELATAN,Kota Lubuklinggau,Kabupaten/Kota,67.26,71.31,69.28
2021,BENGKULU,BENGKULU,Provinsi,67.54,71.4,69.47
2021,BENGKULU,Bengkulu Selatan,Kabupaten/Kota,65.86,70.01,67.94
2021,BENGKULU,Rejang Lebong,Kabupaten/Kota,66.85,70.68,68.77
2021,BENGKULU,Bengkulu Utara,Kabupaten/Kota,66.2,70.23,68.22
2021,BENGKULU,Kaur,Kabupaten/Kota,64.83,68.63,66.73
2021,BENGKULU,Seluma,Kabupaten/Kota,65.94,69.82,67.88
2021,BENGKULU,Mukomuko,Kabupaten/Kota,64.8,68.64,66.72
2021,BENGKULU,Lebong,Kabupaten/Kota,61.29,65.38,63.33
2021,BENGKULU,Kepahiang,Kabupaten/Kota,66.13,70.02,68.07
2021,BENGKULU,Bengkulu Tengah,Kabupaten/Kota,66.14,70.25,68.19
2021,BENGKULU,Kota Bengkulu,Kabupaten/Kota,68.28,72.11,70.19
2021,LAMPUNG,LAMPUNG,Provinsi,68.86,72.69,70.78
2021,LAMPUNG,Lampung Barat,Kabupaten/Kota,65.58,69.58,67.58
2021,LAMPUNG,Tanggamus,Kabupaten/Kota,66.67,70.56,68.62
2021,LAMPUNG,Lampung Selatan,Kabupaten/Kota,67.4,71.33,69.37
2021,LAMPUNG,Lampung Timur,Kabupaten/Kota,68.77,72.68,70.72
2021,LAMPUNG,Lampung Tengah,Kabupaten/Kota,67.84,71.81,69.83
2021,LAMPUNG,Lampung Utara,Kabupaten/Kota,67.26,71.24,69.25
2021,LAMPUNG,Way Kanan,Kabupaten/Kota,67.41,71.38,69.39
2021,LAMPUNG,Tulangbawang,Kabupaten/Kota,67.98,71.94,69.96
